1520010379 101
1520010801 101
1520203555 125
1520211627 127
1520213853 136
1520251624 146
1520273826 46
1520277883 71
1520290315 31
1520294695 -4
1520296949 -7
1520297715 -3
1520371978 55
1520381496 80
1520552448 82
1520569772 86
1520570251 86
1520951099 83
1520951989 83
1520953685 154
1520953946 102
1520956004 45
1520956364 41
1520968779 -61
1520969408 -64
1520975002 -61
1520987607 -32
1520987714 -7
1520988116 -8
1520989405 10
1520989903 20
1520990747 23
1520991727 -62
1520997457 1
1520998092 8
1520998590 8
1521000132 15
1521000886 20
1521132943 29
1521133027 29
1521160936 167
1521164280 311
1521168816 321
1521173237 410
1521207070 410
1521211428 428
1521213435 436
1521233828 492
1521236848 487
1521250505 487
1521250782 487
1521252766 472
1521254289 479
1521255210 480
1521256294 478
1521256657 479
1521319024 464
1521320662 473
1521320892 473
1521323117 468
1521325237 464
1521337072 493
1521338078 494
1521339374 600
1521387565 600
1521389188 603
1521390150 629
1521392066 667
1521400398 718
1521400501 752
1521401028 822
1521402135 779
1521403352 816
1521403573 866
1521403603 866
1521403967 824
1521404595 898
1521407595 918
1521407923 929
1521414431 894
1521416992 901
1521417661 903
1521417965 901
1521419027 879
1521424279 886
1521425435 902
1521427618 947
1521427959 947
1521428253 942
1521428596 942
1521428860 909
1521431222 894
1521431683 912
1521432861 893
1521434219 910
1521472896 911
1521474426 964
1521474645 969
1521482165 972
1521482391 983
1521489416 989
1521490365 1006
1521492095 1028
1521498167 1028
1521498381 1028
1521499280 1028
1521506571 971
1521509413 1059
1521511867 1060
1521513555 1054
1521514525 1062
1521515362 1054
1521517226 1066
1521523839 1118
1521526328 1113
1521531559 1113
1521532496 1114
1521554657 966
1521558290 1012
1521559650 1019
1521560131 1019
1521578342 998
1521581199 1040
1521588717 1115
1521589664 1100
1521591625 1105
1521596065 1130
1521597427 1135
1521597624 1130
1521600966 1130
1521602329 1127
1521604472 1112
1521632080 1112
1521666863 1120
1521667553 1120
1521670720 1124
1521671049 1122
1521673019 1116
1521673499 1120
1521675420 1120
1521692461 1123
1521734854 1167
1521734988 1255
1521735593 932
1521737731 850
1521741901 920
1521742036 920
1521743349 934
1521744111 934
1521744477 953
1521746214 970
1521746273 991
1521746548 991
1521747841 995
1521749280 1014
1521751245 1069
1521751848 1080
1521764939 1118
1521768956 1182
1521770038 1182
1521770362 1174
1521770786 1176
1521772213 1176
1521773036 1176
1521816827 1181
1521817132 1181
1521817158 1175
1521819609 1195
1521820411 1208
1521820721 1208
1521823427 1214
1521823908 1214
1521823964 1236
1521824272 1236
1521849383 1377
1521849563 1377
1521857670 1376
1521858166 1377
1521858526 1376
1521859346 1387
1521860022 1400
1521862799 1429
1521864141 1424
1521891873 1486
1521894224 1462
1521904862 1524
1521913902 1522
1521914244 1522
1521914322 1522
1521915491 1519
1521916372 1519
1521917040 1521
1521918291 1560
1521918379 1329
1521918575 1329
1521919980 1355
1521924529 1420
1521925265 1393
1521930276 1384
1521930788 1384
1521931517 1416
1521990928 1438
1522000778 1494
1522001199 1495
1522002190 1498
1522006615 1423
1522007057 1376
1522008153 1330
1522012084 1370
1522012291 1370
1522012435 1370
1522013590 1370
1522013691 1370
1522013924 1373
1522014280 1374
1522014657 1374
1522014892 1374
1522020329 1251
1522032235 1251
1522032743 1251
1522034028 1254
1522060430 1241
1522060625 1241
1522060860 1241
1522063052 1241
1522063916 1236
1522066308 1262
1522081857 1303
1522082520 1306
1522083967 1310
1522084132 1310
1522086468 1318
1522086945 1318
1522087120 1319
1522087725 1319
1522088002 1319
1522088579 1320
1522088588 1320
1522089501 1379
1522090381 1378
1522090429 1378
1522091697 1377
1522091764 1352
1522092125 1352
1522092326 1353
1522092342 1352
1522092650 1366
1522095639 1389
1522096055 1380
1522096371 1331
1522098020 1337
1522098233 1337
1522099140 1362
1522099789 1362
1522099933 1361
1522101989 1370
1522102036 1370
1522102327 1370
1522103716 1370
1522105137 1369
1522105139 1358
1522105225 1358
1522105729 1359
1522106306 1352
1522106752 1350
1522106863 1350
1522106906 1350
1522107031 1350
1522107237 1350
1522107241 1389
1522107379 1389
1522107511 1381
1522107547 1381
1522107796 1381
1522107922 1381
1522108035 1381
1522108083 1381
1522108769 1381
1522108777 1381
1522108973 1381
1522109044 1381
1522109712 1389
1522112064 1391
1522114087 1417
1522114088 1409
1522114137 1409
1522114266 1409
1522118164 1414
1522118168 1414
1522118184 1391
1522118227 1391
1522118304 1391
1522118309 1391
1522119362 1381
1522119502 1409
1522119737 1409
1522120165 1403
1522120212 1403
1522120958 1404
1522120972 1314
1522121036 1312
1522121402 1312
1522121429 1313
1522121457 1313
1522121648 1313
1522121822 1314
1522121832 1313
1522121870 1313
1522122072 1314
1522122574 1314
1522122636 1314
1522122645 1313
1522122784 1313
1522123010 1313
