1516115158 0 0 0 0 0
1516115259 0 0 0 0 0
1516122609 0 0 0 0 0
1516718942 0 0 0 0 0
1516721877 0 18 0 0 0
1516722840 0 25 0 0 0
1516727603 0 50 0 0 0
1516821709 0 122 0 0 0
1516907696 0 126 0 0 0
1516914436 0 151 0 0 0
1516916334 0 156 0 0 0
1516924211 0 156 0 0 0
1516924728 0 156 0 0 0
1516925249 0 156 0 0 0
1516929383 0 156 0 0 0
1516930949 0 156 0 0 0
1517161819 0 156 0 0 0
1517171305 0 156 0 0 0
1517173676 0 156 0 0 0
1517174005 0 156 0 0 0
1517252429 0 177 0 0 0
1517252818 0 178 0 0 0
1517327376 0 178 0 0 0
1517327901 0 178 0 0 0
1517327950 0 178 0 0 0
1517330316 0 178 0 24 0
1517333066 0 178 0 42 0
1517339912 0 178 0 42 0
1517342627 0 178 0 42 0
1517346209 0 203 0 42 0
1517346629 0 203 0 42 0
1517346645 0 203 0 42 0
1517349506 0 216 0 42 0
1517362769 0 216 0 71 0
1517423614 46 216 0 71 0
1517427072 46 216 0 71 0
1517428224 46 216 0 71 0
1517428275 46 216 0 71 0
1517432856 46 216 0 94 0
1517433321 46 216 0 102 0
1517434210 46 216 0 119 0
1517451188 125 216 0 119 0
1517453218 131 216 0 119 0
1517454092 139 216 0 119 0
1517526005 139 216 0 119 0
1517584929 139 216 0 13728 0
1517587762 139 216 43 13728 0
1517590246 182 216 43 13728 0
1517591094 182 216 43 13728 0
1517604625 182 216 43 13748 0
1517610029 182 216 43 13788 0
1517610302 182 216 43 13788 0
1517610406 182 216 43 13788 0
1517610415 182 216 43 13788 0
1517610693 182 216 43 13789 0
1517610711 182 216 43 13789 0
1517611838 206 216 43 13789 0
1517617222 206 216 43 13837 0
1517620244 206 216 43 13853 0
1517621716 206 216 43 13853 181
1517623922 206 216 43 13870 181
1517624669 206 216 43 13872 181
1517625160 206 216 43 13873 181
1517628102 206 216 43 13885 181
1517631423 206 216 43 13885 233
1517631432 206 216 43 13885 233
1517682854 206 216 54 13885 233
1517683631 206 216 67 13885 233
1517685558 206 216 81 13885 233
1517686092 206 216 100 13885 233
1517688678 241 216 100 13885 233
1517689285 241 248 100 13885 233
1517693342 265 248 100 13885 233
1517693813 265 248 100 13899 233
1517696498 292 248 100 13899 233
1517697033 292 285 100 13899 233
1517701516 292 285 100 13925 233
1517704177 292 285 100 13939 233
1517709590 292 285 100 13962 233
1517713241 292 330 100 13962 233
1517713699 292 340 100 13962 233
1517729269 292 340 100 14031 233
1517777705 292 340 197 14031 233
1517778212 292 340 212 14031 233
1517791620 292 340 212 14031 367
1517791623 292 340 212 14031 367
1517842270 292 340 250 14031 367
1517847607 361 340 250 14031 367
1517849181 361 340 250 14031 514
1517856447 361 340 250 14127 514
1517856726 361 340 250 14130 514
1517857111 391 340 250 14130 514
1517858266 391 340 250 14130 581
1517858437 391 340 250 14130 609
1517859045 391 340 250 14130 609
1517861561 433 340 250 14130 609
1517864155 433 340 250 14161 609
1517864533 433 340 253 14161 609
1517864542 433 340 253 14161 609
1517871580 433 340 253 14161 780
1517871593 433 340 253 14161 780
1517874458 433 340 653 14161 780
1517875124 433 340 653 14161 780
1517876183 433 340 789 14161 780
1517876876 433 340 828 14161 780
1517876965 433 340 832 14161 780
1517877798 433 340 875 14161 780
1517885558 433 340 906 14161 780
1517886118 433 340 906 14310 780
1517886691 433 340 906 14310 780
1517888014 433 340 906 14310 806
1517888042 433 340 906 14314 806
1517888064 433 340 906 14314 806
1517888097 433 340 906 14322 806
1517890081 433 340 906 14322 806
1517890696 433 340 924 14322 806
1517892367 433 340 924 14323 806
1517934480 433 340 924 14324 806
1517935168 433 340 924 14324 806
1517940410 433 340 924 14362 806
1518063033 433 340 924 14364 806
1518105568 433 340 924 14375 806
1518115230 433 341 924 14375 806
1518116814 433 341 948 14375 806
1518117183 438 341 948 14375 806
1518119885 438 350 948 14375 806
1518122107 448 350 948 14375 806
1518123495 455 350 948 14375 806
1518123665 455 371 948 14375 806
1518124458 456 371 948 14375 806
1518124844 456 427 948 14375 806
1518148410 456 427 948 14384 806
1518187175 456 427 948 14384 818
1518189622 456 427 948 14384 829
1518189740 456 427 948 14384 829
1518190716 456 427 948 14457 829
1518191892 456 481 948 14457 829
1518192029 456 481 948 14457 865
1518192206 456 481 948 14457 865
1518192341 469 481 948 14457 865
1518192809 469 482 948 14457 865
1518193053 469 482 948 14457 865
1518193135 469 482 948 14457 884
1518193398 469 482 948 14466 884
1518193415 469 482 948 14466 884
1518193611 469 482 948 14466 884
1518193848 469 482 948 14467 884
1518196431 469 501 948 14467 884
1518198578 469 501 963 14467 884
1518203432 469 501 963 14511 884
1518203457 469 501 963 14511 884
1518215078 469 501 963 14511 990
1518296626 469 770 963 14511 990
1518297503 531 770 963 14511 990
1518384793 531 770 967 14511 990
1518389212 531 770 1021 14511 990
1518532663 532 770 1021 14511 990
1518532769 532 770 1081 14511 990
1518533932 532 770 1081 14685 990
1518535194 532 842 1081 14685 990
1518536071 532 844 1081 14685 990
1518547168 652 844 1081 14685 990
1518552359 697 844 1081 14685 990
1518554458 718 844 1081 14685 990
1518581733 718 844 1081 14685 1160
1518623302 718 844 1139 14685 1160
1518623545 718 844 1148 14685 1160
1518629665 718 844 1162 14685 1160
1518630373 718 844 1169 14685 1160
1518631149 718 844 1181 14685 1160
1518790536 718 850 1181 14685 1160
1518793118 718 850 1206 14685 1160
1518793528 718 850 1206 14685 1167
1518795609 718 850 1206 14688 1167
1518798329 718 882 1206 14688 1167
1518800188 722 882 1206 14688 1167
1518802530 730 882 1206 14688 1167
1518827682 742 882 1206 14688 1167
1518827821 750 882 1206 14688 1167
1518895595 750 882 1206 14688 1167
1518896965 750 882 1206 14688 1167
1518906142 750 882 1252 14688 1167
1518911966 750 882 1275 14688 1167
1518998349 750 922 1275 14688 1167
1519061178 750 922 1277 14688 1167
1519063664 750 922 1289 14688 1167
1519065465 750 922 1326 14688 1167
1519066740 750 922 1334 14688 1167
1519081848 750 922 1420 14688 1167
1519097523 750 922 1454 14688 1167
1519140248 750 922 1454 14688 1300
1519141210 794 922 1454 14688 1300
1519141934 794 929 1454 14688 1300
1519142450 794 964 1454 14688 1300
1519143477 794 964 1489 14688 1300
1519149147 794 964 1549 14688 1300
1519149661 794 964 1549 14688 1390
1519151374 794 964 1549 14688 1390
1519153833 794 964 1549 14688 1390
1519154401 794 964 1563 14688 1390
1519157307 794 964 1563 14721 1390
1519158139 873 964 1563 14721 1390
1519158405 873 964 1563 14721 1390
1519158743 873 964 1563 14774 1390
1519158831 873 964 1579 14774 1390
1519159007 873 964 1579 14783 1390
1519161310 873 964 1582 14783 1390
1519161730 873 964 1582 14822 1390
1519162884 900 964 1582 14822 1390
1519165766 900 964 1584 14822 1390
1519168423 912 964 1584 14822 1390
1519182007 912 964 1586 14822 1390
1519182127 912 964 1586 14822 1390
1519184590 912 964 1586 14899 1390
1519184627 912 964 1586 14899 1390
1519184798 912 964 1586 14899 1390
1519185623 912 964 1586 14899 1390
1519191276 912 964 1586 15031 1390
1519221965 912 986 1586 15031 1390
1519230462 912 986 1587 15031 1390
